timestamp,tweet_text,username,all_hashtags,followers_count
2020-03-25 21:55:43,"b'""28 in England"" and we have already surpassed #Italia, only we are not well informed \xf0\x9f\x98\x92#COVID2019 #CoronavirusLockdown #coronavirus #CuarentenaPorLaVida #QuedateEnCasa https://t.co/1aWZ2ucivV'",b'MariaLuisa1968_',"['Italia', 'COVID2019', 'CoronavirusLockdown', 'coronavirus', 'CuarentenaPorLaVida', 'QuedateEnCasa']",75073
2020-03-25 21:48:56,"b'Meanwhile in #Italy: IKEA, Zara, Coin and OVS are asking the government to intervene and provide financial support. #coronavirus is turning capitalists into socialists while strangling working people. #Italia #CuraItalia #Confindustria #risorseINPS https://t.co/eKG1xJVJ4b'",b'iArmiiin',"['Italy', 'coronavirus', 'Italia', 'CuraItalia', 'Confindustria', 'risorseINPS']",31
2020-03-25 21:35:51,b'Follow me on TikTok: teodoraxoxo Follow me on Instagram: theodoraxoxo   #fashion #TikTok #Instagram #StayHome #iorestoacasa #COVID19 #coronavirus #gainSZN #followtrick #italia #italy #outfit #WednesdayThoughts #WednesdayMotivation #lockdown #QuarantineLife #Quarantine https://t.co/qCbA2Z8ZAP',b'teodora_xoxo',"['fashion', 'TikTok', 'Instagram', 'StayHome', 'iorestoacasa', 'COVID19', 'coronavirus', 'gainSZN', 'followtrick', 'italia', 'italy', 'outfit', 'WednesdayThoughts', 'WednesdayMotivation', 'lockdown', 'QuarantineLife', 'Quarantine']",1258
2020-03-25 21:27:55,b'Former @prorecco and @PosillipoCn member olympic waterpolo champion Tam\xc3\xa1s K\xc3\xa1s\xc3\xa1s offers FULL capacity of his #pizzeria @tommydinapoli_ to health care workers fighting #coronavirus delivering 260+ free pizzas daily #Budapest #Italia  https://t.co/nckgL4cltu',b'kuthiaron',"['pizzeria', 'coronavirus', 'Budapest', 'Italia']",278
2020-03-25 21:24:39,b'Happy #bday #venice             #venezia #Italia #italy #italylockdown #COVID2019 #coronavirus https://t.co/hS380NpT9e',b'jegtosetto',"['bday', 'venice', 'venezia', 'Italia', 'italy', 'italylockdown', 'COVID2019', 'coronavirus']",84
2020-03-25 21:12:15,b'Follow me on TikTok: teodoraxoxo Follow me on Instagram: theodoraxoxo   #food #TikTok #Instagram #StayHome #iorestoacasa #COVID19 #coronavirus #gainSZN #followtrick #italia #italy #aperitif #WednesdayThoughts #WednesdayMotivation #lockdown #QuarantineLife #Quarantine https://t.co/8Ks0bBOI1f',b'teodora_xoxo',"['food', 'TikTok', 'Instagram', 'StayHome', 'iorestoacasa', 'COVID19', 'coronavirus', 'gainSZN', 'followtrick', 'italia', 'italy', 'aperitif', 'WednesdayThoughts', 'WednesdayMotivation', 'lockdown', 'QuarantineLife', 'Quarantine']",1258
2020-03-25 21:06:27,"b'Italy \xf0\x9f\x87\xae\xf0\x9f\x87\xb9  Total Confirmed Cases: 74,386 (+5,210 today) Total Deaths: 7,503 (+683 today) Total Recovereds: 9,362 Total Active Cases: 57,521 #covid19 #covid2019 #corona #coronavirus #Tsunami #coronaitaly #italy #italia #korona #Covid19Out #CoronaVirusInNigeria #CoronavirusLockdown https://t.co/K45x460ZjZ'",b'epidemics_live',"['covid19', 'covid2019', 'corona', 'coronavirus', 'Tsunami', 'coronaitaly', 'italy', 'italia', 'korona', 'Covid19Out', 'CoronaVirusInNigeria', 'CoronavirusLockdown']",15
2020-03-25 20:40:18,b'What are they transporting!? If you tell me these trucks have bodies in them... \xf0\x9f\x98\xb1\xf0\x9f\x98\x94\xf0\x9f\x98\xad#Italy #italia #COVID19 #coronavirus https://t.co/uhIu4ElY9A',b'gwayathat',"['Italy', 'italia', 'COVID19', 'coronavirus']",1184
2020-03-25 20:13:23,b'Idiot films himself licking products   #coronavirus #CoronavirusLockdown #coronavirusindia #COVID2019 #Covid19SA #COVID\xe3\x83\xbc19 #COVID19outbreak #Covid_19india #COVID2019 #COVID19 #californialockdown #Italia #Spain #Germany #Iran #Lockdown21 #lockdown #Paris #China #WuhanCoronavius https://t.co/0h0pBlaDIf',b'gautam_gada',"['coronavirus', 'CoronavirusLockdown', 'coronavirusindia', 'COVID2019', 'Covid19SA', 'COVIDー19', 'COVID19outbreak', 'Covid_19india', 'COVID2019', 'COVID19', 'californialockdown', 'Italia', 'Spain', 'Germany', 'Iran', 'Lockdown21', 'lockdown', 'Paris', 'China', 'WuhanCoronavius']",50
2020-03-25 20:08:11,"b'STOP GERMANIFICATION OF EURO:Lower government spending as a % of GDP does not result in higher growth rates,as Rahn curve shows #ITALEXIT #ItaliaViva #Italia #italylockdown #Italy #Eurozone #Conte #Salvini #StayHome #lockdown  #Economia  #economy #coviditaly #Corona #coronavirus https://t.co/fGDaDjYRfE'",b'konsvoudouris',"['ITALEXIT', 'ItaliaViva', 'Italia', 'italylockdown', 'Italy', 'Eurozone', 'Conte', 'Salvini', 'StayHome', 'lockdown', 'Economia', 'economy', 'coviditaly', 'Corona', 'coronavirus']",1223
2020-03-25 20:02:16,"b'Italy will not fall Everyone fails you, but God will not let you down Ring church bells at the Vatican, all over Italy Put the "" \xd8\xa2\xd8\xb0\xd8\xa7\xd9\x86"" - Unite  Stay tuned in your homes Do not give up!  We learned passion and grinta from you \xf0\x9f\x87\xae\xf0\x9f\x87\xb9\xf0\x9f\x87\xb1\xf0\x9f\x87\xa7 #italy #italia #coronavirus #lebanon #Covid19Out https://t.co/xmXMl0ak6d'",b'AliM8999',"['italy', 'italia', 'coronavirus', 'lebanon', 'Covid19Out']",0
2020-03-25 19:59:15,"b'#Coronavirus: More than 7,500 deaths in #Italy #Coronavirus https://t.co/9W6jXkGDAt - My prayers are with you #Italia'",b'sev_kudu',"['Coronavirus', 'Italy', 'Coronavirus', 'Italia']",785
2020-03-25 19:58:25,"b'#sergiomattarella #donaldtrump @biancoshock &amp; @johnfekner ""Left Out To Dry. Left Out To Die."" updated 2020 #COVID19 #coronavirus #Italia #Italy #US #Espana #worldwide \xe2\x80\x98FAMILY PORTRAIT\xe2\x80\x99  (Displaced And On The Run\xe2\x80\xa6) 2015 https://t.co/cGJRx8wRNt'",b'johnfekner',"['sergiomattarella', 'donaldtrump', 'COVID19', 'coronavirus', 'Italia', 'Italy', 'US', 'Espana', 'worldwide']",3789
2020-03-25 19:07:36,b'COVID-19: Here are your top online resources while working or studying at home https://t.co/jpBZYxiG57 via @World24 #covid #coronavirus #corona #virus #wuhan #china #rus #coronav #coronavirusoutbreak #s #viruscorona #italia #pandemic #coronavir #like #mask #epidemic #health',b'worlds24com',"['covid', 'coronavirus', 'corona', 'virus', 'wuhan', 'china', 'rus', 'coronav', 'coronavirusoutbreak', 's', 'viruscorona', 'italia', 'pandemic', 'coronavir', 'like', 'mask', 'epidemic', 'health']",3471
2020-03-25 18:32:09,"b""11/           \xe2\x80\xa2 #CoronaVirusItaly \xe2\x80\xa2   [#COVID19italia #covid19italy]  Time Zone #EU +#Schweiz : (25.03.2020' / 19:30 Uhr #Update)  [#COVID19 #CoronaVirus]  #USA #UK #China #\xd0\xa0\xd0\xbe\xd1\x81\xd1\x81\xd0\xb8\xd1\x8f #Iran #SouthKorea #Iraq #Africa #Italy \xf0\x9f\x8c\x8f\xf0\x9f\x8c\x8e\xf0\x9f\x8c\x8d  \xe2\xac\x87\xef\xb8\x8f https://t.co/QHhq2EFCtN  \xe2\x9e\xa1\xef\xb8\x8f via: @DPCgov #Italia https://t.co/ziOon19tg9""",b'pizzaital',"['CoronaVirusItaly', 'COVID19italia', 'covid19italy', 'EU', 'Schweiz', 'Update', 'COVID19', 'CoronaVirus', 'USA', 'UK', 'China', 'Россия', 'Iran', 'SouthKorea', 'Iraq', 'Africa', 'Italy', 'Italia']",3762
2020-03-25 18:22:51,b'I stay at Home \xe2\x9d\xa4\xef\xb8\x8f #iorestoacasa #carantine #cobid19 #coronavirus #Italy #Italia #istayhome https://t.co/d7dYyLNDz5',b'veronikahavlik',"['iorestoacasa', 'carantine', 'cobid19', 'coronavirus', 'Italy', 'Italia', 'istayhome']",226
2020-03-25 18:22:41,"b'\xf0\x9f\x98\xa2 Caskets are piling up in #Italy amid the #coronavirus crisis, with cemeteries and crematoriums in the country unable to keep up #CoronavirusLockdown #Italy #italylockdown #Italia #StayHome #StayAtHome #staysafe https://t.co/uR6KSjn0pP'",b'evankirstel',"['Italy', 'coronavirus', 'CoronavirusLockdown', 'Italy', 'italylockdown', 'Italia', 'StayHome', 'StayAtHome', 'staysafe']",283243
2020-03-25 18:15:47,b'Girl licking Toilet Seat  #coronavirus #CoronavirusLockdown #coronavirusindia #COVID2019 #Covid19SA #COVID\xe3\x83\xbc19 #COVID19outbreak #Covid_19india #COVID2019 #COVID19 #californialockdown #Italia #Italy #Spain #Germany #Iran #lockdown #China #WuhanVirus #CoronaChallenge #COVIDIOTS https://t.co/Q4aSTMXnrA',b'sabudead',"['coronavirus', 'CoronavirusLockdown', 'coronavirusindia', 'COVID2019', 'Covid19SA', 'COVIDー19', 'COVID19outbreak', 'Covid_19india', 'COVID2019', 'COVID19', 'californialockdown', 'Italia', 'Italy', 'Spain', 'Germany', 'Iran', 'lockdown', 'China', 'WuhanVirus', 'CoronaChallenge', 'COVIDIOTS']",10
2020-03-25 18:15:42,b'\xf0\x9f\x8e\xaf\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x87\xb7\xf0\x9f\x87\xba\xf0\x9f\x87\xae\xf0\x9f\x87\xb9#covid19 #coronavirus #italia #Russian help despite #EU sanctions !!! https://t.co/UDHt0bFzfj',b'Cicke69',"['covid19', 'coronavirus', 'italia', 'Russian', 'EU']",288
2020-03-25 18:10:05,b'Guy spreading saliva on subway in Hong Kong!  #coronavirus #CoronavirusLockdown #coronavirusindia #COVID2019 #Covid19SA #COVID\xe3\x83\xbc19 #COVID19outbreak #Covid_19india #COVID2019 #COVID19 #californialockdown #Italia #Italy #Spain #Germany #Iran #lockdown #Paris #China #WuhanVirus https://t.co/9HaCKKaF9j',b'sabudead',"['coronavirus', 'CoronavirusLockdown', 'coronavirusindia', 'COVID2019', 'Covid19SA', 'COVIDー19', 'COVID19outbreak', 'Covid_19india', 'COVID2019', 'COVID19', 'californialockdown', 'Italia', 'Italy', 'Spain', 'Germany', 'Iran', 'lockdown', 'Paris', 'China', 'WuhanVirus']",10
2020-03-25 18:08:09,b'Guy is licking or spreading Covid-19  #coronavirus #CoronavirusLockdown #coronavirusindia #COVID2019 #Covid19SA #COVID\xe3\x83\xbc19 #COVID19outbreak #Covid_19india #COVID2019 #COVID19 #californialockdown #Italia #Italy #Spain #Germany #Iran #Lockdown21 #lockdown #Paris #China #WuhanVirus https://t.co/wTJ8XJ3bGl',b'GautamGada1',"['coronavirus', 'CoronavirusLockdown', 'coronavirusindia', 'COVID2019', 'Covid19SA', 'COVIDー19', 'COVID19outbreak', 'Covid_19india', 'COVID2019', 'COVID19', 'californialockdown', 'Italia', 'Italy', 'Spain', 'Germany', 'Iran', 'Lockdown21', 'lockdown', 'Paris', 'China', 'WuhanVirus']",16
2020-03-25 18:05:58,b'From #Russia with #love  #Italia #CoronaPandemie #COVID2019 #coronavirus https://t.co/ErhgL91qqP',b'jrbonte',"['Russia', 'love', 'Italia', 'CoronaPandemie', 'COVID2019', 'coronavirus']",486
2020-03-25 18:05:52,b'Guy is licking or spreading Covid-19  #coronavirus #CoronavirusLockdown #coronavirusindia #COVID2019 #Covid19SA #COVID\xe3\x83\xbc19 #COVID19outbreak #Covid_19india #COVID2019 #COVID19 #californialockdown #Italia #Italy #Spain #Germany #Iran #Lockdown21 #lockdown #Paris #China #WuhanVirus https://t.co/m7N615VbPt',b'gautam_gada',"['coronavirus', 'CoronavirusLockdown', 'coronavirusindia', 'COVID2019', 'Covid19SA', 'COVIDー19', 'COVID19outbreak', 'Covid_19india', 'COVID2019', 'COVID19', 'californialockdown', 'Italia', 'Italy', 'Spain', 'Germany', 'Iran', 'Lockdown21', 'lockdown', 'Paris', 'China', 'WuhanVirus']",50
2020-03-25 17:55:39,b'I nostri #Eroi \xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x87\xae\xf0\x9f\x87\xb9\xf0\x9f\x87\xae\xf0\x9f\x87\xb9\xf0\x9f\x87\xae\xf0\x9f\x87\xb9 #Heros #coronavirus #COVID2019 #coronavirusItalia #Italia #Covid_19 https://t.co/sg76lHn5mp',b'NormaGi2',"['Eroi', 'Heros', 'coronavirus', 'COVID2019', 'coronavirusItalia', 'Italia', 'Covid_19']",97
2020-03-25 17:46:02,b'what is wrong with humans.......  retweet  #coronavirus #CoronavirusLockdown #coronavirusindia #COVID2019 #Covid19SA #COVID\xe3\x83\xbc19 #COVID19outbreak #Covid_19india #COVID2019 #COVID19 #californialockdown #Italia #Italy #Spain #Germany #Iran #Lockdown21 #lockdown #Paris #China #Wuhan https://t.co/vuzAPRqikO',b'GautamGada1',"['coronavirus', 'CoronavirusLockdown', 'coronavirusindia', 'COVID2019', 'Covid19SA', 'COVIDー19', 'COVID19outbreak', 'Covid_19india', 'COVID2019', 'COVID19', 'californialockdown', 'Italia', 'Italy', 'Spain', 'Germany', 'Iran', 'Lockdown21', 'lockdown', 'Paris', 'China', 'Wuhan']",16
2020-03-25 17:35:03,"b""Here's some info for #COVID\xe3\x83\xbc19  demographics in Italy  Check it out @ https://t.co/fqMHoIkSj0  #CoronavirusPandemic #coronavirus #CoronavirusOutbreak #CoronaVirusUpdate #ItalyCoronavirus #Italia https://t.co/Ha9lEGS5J0""",b'coronawatch_eu',"['COVIDー19', 'CoronavirusPandemic', 'coronavirus', 'CoronavirusOutbreak', 'CoronaVirusUpdate', 'ItalyCoronavirus', 'Italia']",537
2020-03-25 17:34:59,b'Indonesia fight for covid-19   #dirumahaja #socialdistance #gerakansocialdistancing #coronavirus #covid19 #ncov2019 #ncov2020 #viruscorona #covid19outbreak #infosehat #kamuharustahu #infocorona #italia #manula\xe2\x80\xa6 https://t.co/swIRxLRsNU',b'musa_riadi',"['dirumahaja', 'socialdistance', 'gerakansocialdistancing', 'coronavirus', 'covid19', 'ncov2019', 'ncov2020', 'viruscorona', 'covid19outbreak', 'infosehat', 'kamuharustahu', 'infocorona', 'italia', 'manula']",3677
2020-03-25 17:34:23,b'France \xf0\x9f\x87\xab\xf0\x9f\x87\xb7 updates \xe2\x9d\x97\xef\xb8\x8f \xf0\x9f\x91\x87\xf0\x9f\x8f\xbb https://t.co/HJFYUHqyVt \xe2\x80\x94  #France #paris #Louvre #lockdown #EuropeanUnion #Europe #European #Corona #Covid19Out #COVID2019 #COVID19 #coronavirus #covid19australia #Italy #Italia #germanycoronavirus #germany #uk #Australia #californialockdown #NewYorkCity',b'CarbonCraftLtd',"['France', 'paris', 'Louvre', 'lockdown', 'EuropeanUnion', 'Europe', 'European', 'Corona', 'Covid19Out', 'COVID2019', 'COVID19', 'coronavirus', 'covid19australia', 'Italy', 'Italia', 'germanycoronavirus', 'germany', 'uk', 'Australia', 'californialockdown', 'NewYorkCity']",2039
2020-03-25 17:28:01,"b""#Italia #Italy #coronavirus #COVID19   +683\xe2\x9c\x9d  Less than yesterday deaths in Lombardy, but more in some other regions...  https://t.co/BhKlK1NyV9 (today's data /the image attached/ will be online a bit later) https://t.co/2XVZQAp5gL""",b'avatorl',"['Italia', 'Italy', 'coronavirus', 'COVID19']",4340
2020-03-25 17:19:48,b'#coronavirus Italy \xf0\x9f\x87\xae\xf0\x9f\x87\xb9 (negative slopes)   3491 new cases (yesterday 3612) 683 new deaths (yesterday 743) TOO HIGH!!!??!  Total cases 74386  Total deaths 7503 \xe2\x9a\xb0\xef\xb8\x8f \xf0\x9f\x92\x90 \xe2\x9a\xb0\xef\xb8\x8f\xf0\x9f\x8c\xb7\xe2\x9a\xb0\xef\xb8\x8f\xf0\x9f\x92\x90\xe2\x9a\xb0\xef\xb8\x8f\xf0\x9f\x8c\xb7\xe2\x9a\xb0\xef\xb8\x8f\xf0\x9f\x92\x90\xe2\x9a\xb0\xef\xb8\x8f\xf0\x9f\x8c\xb7\xe2\x9a\xb0\xef\xb8\x8f\xf0\x9f\x92\x90\xe2\x9a\xb0\xef\xb8\x8f\xf0\x9f\x8c\xb7\xe2\x9a\xb0\xef\xb8\x8f\xf0\x9f\x92\x90\xe2\x9a\xb0\xef\xb8\x8f\xf0\x9f\x8c\xb7\xe2\x9a\xb0\xef\xb8\x8f\xf0\x9f\x92\x90\xe2\x9a\xb0\xef\xb8\x8f\xf0\x9f\x8c\xb7\xe2\x9a\xb0\xef\xb8\x8f\xf0\x9f\x92\x90\xe2\x9a\xb0\xef\xb8\x8f\xf0\x9f\x8c\xb7\xe2\x9a\xb0\xef\xb8\x8f\xf0\x9f\x92\x90  #COVID2019 #COVID19 #COVID\xe3\x83\xbc19 #Italia #Italiacoronavirus https://t.co/WcTLCTZ6xl',b'MosconeF',"['coronavirus', 'COVID2019', 'COVID19', 'COVIDー19', 'Italia', 'Italiacoronavirus']",1569
2020-03-25 17:03:33,b'China stop eating everything moves we are fed up \xf0\x9f\x99\x8f\xf0\x9f\x99\x84 #Hantavirus #coronavirus #COVID19 #confinementjour9 #Italia #algerie #Palestine',b'mimina20nina',"['Hantavirus', 'coronavirus', 'COVID19', 'confinementjour9', 'Italia', 'algerie', 'Palestine']",212
2020-03-25 16:32:16,b'A lady from Pavia decided it was ok to catch 2 flights to go back to Sicily. She already had symptoms. She is positive to Corona Virus. How did she even get on 2 different  flights?   #coronavirus #Italia',b'Dom_Waleed',"['coronavirus', 'Italia']",1052
2020-03-25 16:30:12,b'GOAT on &amp; off the pitch \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbc\xf0\x9f\x94\x9d\xf0\x9f\x90\x90\xf0\x9f\x87\xb5\xf0\x9f\x87\xb9\xe2\x9d\xa4\xef\xb8\x8f  #Juventus #Juve #Bianconeri #FinoAllaFine #ForzaJuve #CristianoRonaldo #Ronaldo #CR7 #Goat #Mendes #Donation #ForzaRonaldo #ForzaMendes #Coronavirus #COVID19 #Andr\xc3\xa0TuttoBene #Portugal #Italia #Football #Soccer #SerieA #Calcio https://t.co/uMz0XHQp3U',b'TheCalcioGuys',"['Juventus', 'Juve', 'Bianconeri', 'FinoAllaFine', 'ForzaJuve', 'CristianoRonaldo', 'Ronaldo', 'CR7', 'Goat', 'Mendes', 'Donation', 'ForzaRonaldo', 'ForzaMendes', 'Coronavirus', 'COVID19', 'AndràTuttoBene', 'Portugal', 'Italia', 'Football', 'Soccer', 'SerieA', 'Calcio']",728
2020-03-25 16:27:58,b'Spain Buys $467 Million in Medical Equipment From China to Fight COVID-19 Epidemic https://t.co/UVz2eA098l #coronavirus #coronavirusitalla #Italy #spain #Italia  #Itallian #coronVirusUpdate #COVID19 #Pandemic #Coronalert #Corona #CoronavirusOutbreak #wuhanvirus',b'SchneiderDallas',"['coronavirus', 'coronavirusitalla', 'Italy', 'spain', 'Italia', 'Itallian', 'coronVirusUpdate', 'COVID19', 'Pandemic', 'Coronalert', 'Corona', 'CoronavirusOutbreak', 'wuhanvirus']",1507
2020-03-25 16:06:16,"b'Hi, here is the 15th video broadcast from Italy on lockdown.  Please help Italy, donate here https://t.co/m1PCzvXdVv  https://t.co/jKGRLFIOF1  #coronavirus #Italia #Italy #lockdown #WetheItaliaNews #WetheItalians #Spallanzani'",b'wetheitalians',"['coronavirus', 'Italia', 'Italy', 'lockdown', 'WetheItaliaNews', 'WetheItalians', 'Spallanzani']",993
2020-03-25 15:58:33,"b""#Europe abandoned Italy in the midst of its severe #Coronavirus Pandemic that caught the country and its leadership by surprise. Only #China and #Russia responded to the call of the Italian people. #EU should be ashamed.  L'Unione Europea ha abbandonnato l'Italia. #Italia #Italy""",b'ejmalrai',"['Europe', 'Coronavirus', 'China', 'Russia', 'EU', 'Italia', 'Italy']",57017
2020-03-25 15:49:07,b'#WhiteHouse: Everyone Who\xe2\x80\x99s Visited #NewYorkCity Should Self-Quarantine https://t.co/mpEsaeBsz4 @YahooNews #CoronavirusLockdown #Covid19Out #COVID2019 #coronavirus #coronavirusindia #confinementjour9 #Italy #italia #WuhanVirus #newyorklockdown #NewYork #LosAngeles #Lockdown21 https://t.co/Xavu4OCING',b'anyidea',"['WhiteHouse', 'NewYorkCity', 'CoronavirusLockdown', 'Covid19Out', 'COVID2019', 'coronavirus', 'coronavirusindia', 'confinementjour9', 'Italy', 'italia', 'WuhanVirus', 'newyorklockdown', 'NewYork', 'LosAngeles', 'Lockdown21']",10439
2020-03-25 15:30:40,b'#GretaThunberg: My #coronavirus information is all over the internet ...........................................                                                              #2wish\xe0\xb8\x84\xe0\xb8\xb4\xe0\xb8\x94\xe0\xb8\x96\xe0\xb8\xb6\xe0\xb8\x87\xe0\xb8\x88\xe0\xb8\xb1\xe0\xb8\x87 #Covid19Out #CoronavirusLockdown #Sweden #coronavirusindia #COVID2019 #UK #Italy #Italia https://t.co/XXNCVIqERM https://t.co/g2f6npafmB',b'anyidea',"['GretaThunberg', 'coronavirus', '2wishคิดถึงจัง', 'Covid19Out', 'CoronavirusLockdown', 'Sweden', 'coronavirusindia', 'COVID2019', 'UK', 'Italy', 'Italia']",10439
2020-03-25 15:20:27,"b'In Fermo, professor dies during the online lesson- He was teaching his students by videoconference.Suddenly, a few coughs and then silence. It was the students who raised the alarm #Italy #Italia #coronavirus #CoronaVirusItaly #COVID19 #COVID\xe3\x83\xbc19 #Covid_19 https://t.co/cL0VfC78wq'",b'Geo_AfterWorld',"['Italy', 'Italia', 'coronavirus', 'CoronaVirusItaly', 'COVID19', 'COVIDー19', 'Covid_19']",202
2020-03-25 15:16:30,"b""#BillCosby's lawyers want him released from jail amid #coronavirus #pandemic saying Cosby with his expertise can help sedate the panicking public https://t.co/d9hncgvhf2 via @pagesix #music\xf0\x9f\x8e\xb5 #Covid19Out #COVIDSanctionsLie #COVIDIOT #StaySafeWithGoldenChild #Italia #UK #Nigeria https://t.co/xhXmP04CVz""",b'anyidea',"['BillCosby', 'coronavirus', 'pandemic', 'music', 'Covid19Out', 'COVIDSanctionsLie', 'COVIDIOT', 'StaySafeWithGoldenChild', 'Italia', 'UK', 'Nigeria']",10439
2020-03-25 15:13:33,"b'#RoyalFamily UPDATE:  #PrinceCharles is isolating at Balmoral with #Covid19.  #PrinceAndrew is isolating at Windsor with Jennifer, 14.  #Brazil #Coronavirus #MAGA #Trump #COVID\xe3\x83\xbc19 #Trump2020 #QueenElizabeth #MeToo #China #Italia #Italy #Russia #France #NYC #travel #news #Spain https://t.co/n8duV8MUh9'",b'TruthAndJust1',"['RoyalFamily', 'PrinceCharles', 'Covid19', 'PrinceAndrew', 'Brazil', 'Coronavirus', 'MAGA', 'Trump', 'COVIDー19', 'Trump2020', 'QueenElizabeth', 'MeToo', 'China', 'Italia', 'Italy', 'Russia', 'France', 'NYC', 'travel', 'news', 'Spain']",1162
2020-03-25 15:00:49,"b""#SanFrancisco sees crime fall after #coronavirus 'shelter-in-place' order and most criminals saying FxxK this sh*t has they come out of the closet with bags pack headed to Greyhound bus terminals. https://t.co/NY9lQILAh0  #Lockdown21 #Covid19Out #COVID #Corona #WuhanVirus #Italia https://t.co/bFxl0ulbQb""",b'anyidea',"['SanFrancisco', 'coronavirus', 'Lockdown21', 'Covid19Out', 'COVID', 'Corona', 'WuhanVirus', 'Italia']",10439
2020-03-25 14:59:03,b'A very strong thought to the Italian \xf0\x9f\x87\xae\xf0\x9f\x87\xb9 people and the Spanish \xf0\x9f\x87\xaa\xf0\x9f\x87\xb8 people \xf0\x9f\x98\x9e  #covid19 #Coronavirus #Italy #Italia #Spain #Espa\xc3\xb1a #Europe',b'VingTroiSeize',"['covid19', 'Coronavirus', 'Italy', 'Italia', 'Spain', 'España', 'Europe']",730
2020-03-25 14:42:58,"b""#ItaliaZonaRossa #italylockdown #Italia #italylockdown #coronavirus #COVID2019 please think about other's,please kind to each othe. Think about who needs help https://t.co/RfBRLbzk0J""",b'Jinurajan3',"['ItaliaZonaRossa', 'italylockdown', 'Italia', 'italylockdown', 'coronavirus', 'COVID2019']",49
2020-03-25 14:39:07,"b""@IlJoker007 @AmbCina Considering #China silenced the doctors sounding the alarm on #COVID2019 / #coronavirus so #Italia suffers so terribly, it's the least they can do. It's nice you're being polite and saying thank you but really, I wonder why Italians don't demand reparations.""",b'RedQRedT',"['China', 'COVID2019', 'coronavirus', 'Italia']",1802
2020-03-25 14:36:44,"b'The usual press conference scheduled for 6 pm has been canceled. #Italia The head of Civil Protection\xc2\xa0Angelo Borrelli,suffered from a fever.\xc2\xa0A new swab for #coronavirus was made in Borrelli and now the result of the examination is awaited. #COVID2019 #CoronaVirusitaly'",b'BechirSaied',"['Italia', 'coronavirus', 'COVID2019', 'CoronaVirusitaly']",243
2020-03-25 14:32:20,"b'Italy, you are showing us how to keep your humour and courage! An #illustration by Martina Heiduczek #italy #italia #andr\xc3\xa0tuttobene #celafaremo #vinceremo #forzaitalia #italiaunita #unit\xc3\xa0ditalia #iostoacasa #iorestoacasa #coronavirus #stopcovid19 https://t.co/cA61X01SBI'",b'SriLankaItaly',"['illustration', 'italy', 'italia', 'andràtuttobene', 'celafaremo', 'vinceremo', 'forzaitalia', 'italiaunita', 'unitàditalia', 'iostoacasa', 'iorestoacasa', 'coronavirus', 'stopcovid19']",12
2020-03-25 14:32:04,b'tokyo2020 \xe2\x9d\x8c  Better in 2021 ! \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd @olympics \xe2\x9d\xa4\xef\xb8\x8f  _____________________________________________    #tokyo #tokyo2020 #olympics #olimpiadas #japan #coronavirus #coronav\xc3\xadrus #usa #coi #cob #italia #brasil #paralympics\xe2\x80\xa6 https://t.co/1zxoDiVR6u',b'fraja8',"['tokyo', 'tokyo2020', 'olympics', 'olimpiadas', 'japan', 'coronavirus', 'coronavírus', 'usa', 'coi', 'cob', 'italia', 'brasil', 'paralympics']",836
2020-03-25 14:10:58,b'It\xe2\x80\x99s four twenty\xf0\x9f\xaa\x90\xf0\x9f\xaa\x90 #GFvip #URGENTE #FelizMiercoles #DanteAlighieri #QuedateEnTuCasa #Covid19Out #Hantavirus #ChinaCoronaVirus #italia #USA #uk #India #arteinquarantena #art #skretch #MartialLaw #coronavirusitalIa #coronavirus #COVID2019 #ioleggoDante #iostoacasa https://t.co/JrWS4h7EXl',b'Alessandroreg12',"['GFvip', 'URGENTE', 'FelizMiercoles', 'DanteAlighieri', 'QuedateEnTuCasa', 'Covid19Out', 'Hantavirus', 'ChinaCoronaVirus', 'italia', 'USA', 'uk', 'India', 'arteinquarantena', 'art', 'skretch', 'MartialLaw', 'coronavirusitalIa', 'coronavirus', 'COVID2019', 'ioleggoDante', 'iostoacasa']",0
2020-03-25 13:51:04,b'We must know this... #CoronaPandemie #CoronavirusLockdown #Covid19Out #COVID2019 #coronavirus #Qanon #quotes #WednesdayWisdom #coronavirusindia #QuarantineAndChill #italystaystrong #Italy #Italia #StopTheSpreadOfCorona  #StayHome #FatihTerim   https://t.co/bjl3xBAd0W',b'BiratBabuDhakal',"['CoronaPandemie', 'CoronavirusLockdown', 'Covid19Out', 'COVID2019', 'coronavirus', 'Qanon', 'quotes', 'WednesdayWisdom', 'coronavirusindia', 'QuarantineAndChill', 'italystaystrong', 'Italy', 'Italia', 'StopTheSpreadOfCorona', 'StayHome', 'FatihTerim']",32
2020-03-25 13:22:45,b'#FRANCIA \xf0\x9f\x87\xab\xf0\x9f\x87\xb7 #AIUTI alle #imprese #partiteIva #aziende #ABBANDONATI #ITALIA #coronavirus #help! https://t.co/ItbiH5KFCi',b'SolariPaolo',"['FRANCIA', 'AIUTI', 'imprese', 'partiteIva', 'aziende', 'ABBANDONATI', 'ITALIA', 'coronavirus', 'help']",529
