timestamp,tweet_text,username,all_hashtags,followers_count
2020-03-25 17:00:04,b'#superhero #anime #dragonballz #naruto #dccomics #marvel Dragon Ball Z Goku Super Saiyan Action Figure https://t.co/3hxJARimkv',b'totallysupahero',"['superhero', 'anime', 'dragonballz', 'naruto', 'dccomics', 'marvel']",17
2020-03-25 16:53:57,"b""Say what you will about this film (I adore it) but you can't deny the cape game of #BatmanvSuperman #dccomics #DCEU https://t.co/kZzSgaRzI5""",b'GrahamGeekEire',"['BatmanvSuperman', 'dccomics', 'DCEU']",754
2020-03-25 16:50:41,"b'Check out The Joker Bronze age comics (#2,9)/Justice League Of America #136 (Batman/Joker) #dccomics #justiceleague #thejusticeleague #dc #comicbooks https://t.co/CWWtGqYa0Y'",b'dccomicsEbay',"['dccomics', 'justiceleague', 'thejusticeleague', 'dc', 'comicbooks']",155
2020-03-25 16:49:37,b'First Cosplay. \xf0\x9f\x92\x99\xe2\x9d\xa4\xef\xb8\x8f   #cosplay #harleyquinn #harleyquinncosplay #dcuniverse #dccosplay #dccomics #firstcosplay https://t.co/H7lUqDGdgw',b'georgiaslack22',"['cosplay', 'harleyquinn', 'harleyquinncosplay', 'dcuniverse', 'dccosplay', 'dccomics', 'firstcosplay']",77
2020-03-25 16:44:38,"b'Today in #DCComics History, Zack Snyders Batman V Superman was released. March 25, 2016 https://t.co/TUZ7IQpywn'",b'CBNostalgia',['DCComics'],21263
2020-03-25 16:44:24,"b""#PoisonIvy from #dccomics #art #digitalart #painting #drawing finished! For laura_nawhale (IG). Proud about it although there're mistakes. -Step-by-Step on uTip for FireTipRs: https://t.co/SvKAQC5LUN -HD on DA: https://t.co/8LWPhRoLxM -DM for commissions https://t.co/l27QKA4Mch https://t.co/hHTHDrUTWY""",b'Yukina_Rosacia',"['PoisonIvy', 'dccomics', 'art', 'digitalart', 'painting', 'drawing']",133
2020-03-25 16:43:36,b'Twice is Riot confirmed? \xf0\x9f\xa4\x94\xf0\x9f\xa4\x94\xf0\x9f\xa4\x94 #BNHA #BokuNoHeroAcademia #MyHeroAcademia #BNHA #MHA #DCComics #DC https://t.co/AsTiT7wQai',b'SecretScrapV2',"['BNHA', 'BokuNoHeroAcademia', 'MyHeroAcademia', 'BNHA', 'MHA', 'DCComics', 'DC']",44
2020-03-25 16:40:21,b'\xf0\x9d\x97\xa6\xf0\x9d\x98\x82\xf0\x9d\x97\xbd\xf0\x9d\x97\xb2\xf0\x9d\x97\xbf\xf0\x9d\x97\xba\xf0\x9d\x97\xae\xf0\x9d\x97\xbb &amp; \xf0\x9d\x97\xa6\xf0\x9d\x97\xbd\xf0\x9d\x97\xb6\xf0\x9d\x97\xb1\xf0\x9d\x97\xb2\xf0\x9d\x97\xbf-\xf0\x9d\x97\xa0\xf0\x9d\x97\xae\xf0\x9d\x97\xbb / \xf0\x9d\x97\xa7\xf0\x9d\x97\xbf\xf0\x9d\x97\xb2\xf0\x9d\x97\xae\xf0\x9d\x98\x80\xf0\x9d\x98\x82\xf0\x9d\x97\xbf\xf0\x9d\x98\x86 \xf0\x9d\x97\x98\xf0\x9d\x97\xb1\xf0\x9d\x97\xb6\xf0\x9d\x98\x81\xf0\x9d\x97\xb6\xf0\x9d\x97\xbc\xf0\x9d\x97\xbb [\xf0\x9d\x9f\xad\xf0\x9d\x9f\xb5\xf0\x9d\x9f\xb4\xf0\x9d\x9f\xad]   #dc #dccomics #marvel #spiderman #superman #theamazingspiderman #comics #oldschool #retro #legend #crossover #collaboration #versus #vs #cult #popculture #art\xe2\x80\xa6 https://t.co/1me2JXsvAA',b'lantreducouple',"['dc', 'dccomics', 'marvel', 'spiderman', 'superman', 'theamazingspiderman', 'comics', 'oldschool', 'retro', 'legend', 'crossover', 'collaboration', 'versus', 'vs', 'cult', 'popculture', 'art']",547
2020-03-25 16:40:03,b'#DCComics #BronzeAge #WorldsFinest #Batman #Superman #drama #coverblurb #wordballoons #Creeper #BlackCanary #GreenArrow #Shazam! #JimAparo wraparound cover https://t.co/flFfF7Igo8',b'Cry_Revolution',"['DCComics', 'BronzeAge', 'WorldsFinest', 'Batman', 'Superman', 'drama', 'coverblurb', 'wordballoons', 'Creeper', 'BlackCanary', 'GreenArrow', 'Shazam', 'JimAparo']",1020
2020-03-25 16:35:24,b'@pystoff did an awesome #thebatmanwholaughs #commission #sketch based on a @francescomattinaart design at Stay at Home Con 2020! #anime #art #arts #artist #artsy #artistsoninstagram #artwork #batman #bestoftheday #comic #comics #dccomics #disney #draw #d\xe2\x80\xa6 https://t.co/ZB9iCsbFhc https://t.co/o94i9EWz9M',b'ComicConSketch',"['thebatmanwholaughs', 'commission', 'sketch', 'anime', 'art', 'arts', 'artist', 'artsy', 'artistsoninstagram', 'artwork', 'batman', 'bestoftheday', 'comic', 'comics', 'dccomics', 'disney', 'draw', 'd']",1093
2020-03-25 16:35:22,b'@pystoff did an awesome #ironspider #commission #sketch based on the famous @toddmcfarlane Spidey cover at Stay at Home Con 2020! #anime #art #arts #artist #artsy #artistsoninstagram #artwork #batman #bestoftheday #comic #comics #dccomics #disney #draw #\xe2\x80\xa6 https://t.co/ET4Cv2StSz https://t.co/TkGc70CjHL',b'ComicConSketch',"['ironspider', 'commission', 'sketch', 'anime', 'art', 'arts', 'artist', 'artsy', 'artistsoninstagram', 'artwork', 'batman', 'bestoftheday', 'comic', 'comics', 'dccomics', 'disney', 'draw']",1093
2020-03-25 16:35:21,b'@pystoff did an awesome #thebatmanwholaughs #commission #sketch for @comicbookdisplays at Stay at Home Con 2020! #anime #art #arts #artist #artsy #artistsoninstagram #artwork #batman #bestoftheday #comic #comics #dccomics #disney #draw #drawing #drawings\xe2\x80\xa6 https://t.co/8NP8NWGWZQ https://t.co/RACqR0ZMfP',b'ComicConSketch',"['thebatmanwholaughs', 'commission', 'sketch', 'anime', 'art', 'arts', 'artist', 'artsy', 'artistsoninstagram', 'artwork', 'batman', 'bestoftheday', 'comic', 'comics', 'dccomics', 'disney', 'draw', 'drawing', 'drawings']",1093
2020-03-25 16:30:15,b'Suicide Squad #4 - (W) @tomtaylormade (A/CA) @bruno_redondo_f - in stores today! https://t.co/RbYw10R7Zj - #dccomics https://t.co/ml2gO3xXxI',b'breathingcomics',['dccomics'],427
2020-03-25 16:29:30,b'Quarantine stay at home reading comics and listening to Metal  #Quarantine #StayAtHome #comicbooks #dccomics #marvelcomics #WashYourHands 2\xf0\x9f\xa4\x98\xf0\x9f\xa4\x98 https://t.co/zF0xYOENA1',b'leogv_23',"['Quarantine', 'StayAtHome', 'comicbooks', 'dccomics', 'marvelcomics', 'WashYourHands']",88
2020-03-25 16:29:25,"b""Today marks the 4 Year Anniversary of Batman V Superman: Dawn of Justice. How do you feel about the film after it's release in 2016? #BvS4Years #BatmanvSuperman #DCFilms #DCComics https://t.co/9gRgVyIblV""",b'TheNerdRagePod',"['BvS4Years', 'BatmanvSuperman', 'DCFilms', 'DCComics']",3051
2020-03-25 16:27:28,b'Wonder Woman #219 (2005 DC) Cover 1 by J.G. Jones. Cover 2 by Jose Ladronn. Story by Greg Rucka. Superman is not happy with what Wonder Woman does to Max Lord #venice #venicebeach #dccomics #wonderwoman #ww84 #galgadot #superman #jgjones #joseladronn #gregrucka #bronzeagecomics https://t.co/BjhWHNFHHc',b'golemvenice',"['venice', 'venicebeach', 'dccomics', 'wonderwoman', 'ww84', 'galgadot', 'superman', 'jgjones', 'joseladronn', 'gregrucka', 'bronzeagecomics']",3
2020-03-25 16:24:09,b'The next episodes of Batwoman and Supergirl will be cancelled and replaced with reruns.  #Batwoman #Supergirl #TheCW #DCComics #DCEU  https://t.co/3tnbRBRhDs',b'SmallScreenGB',"['Batwoman', 'Supergirl', 'TheCW', 'DCComics', 'DCEU']",1253
2020-03-25 16:24:06,b'The Catwoman\xf0\x9f\x90\xb1 illustration.  #Catwoman #SelinaKyle #DCComics #Batman #TheBatman  #TheBatman2021 #artist #drawings https://t.co/Wl0lP5QUqO',b'iggzartworks',"['Catwoman', 'SelinaKyle', 'DCComics', 'Batman', 'TheBatman', 'TheBatman2021', 'artist', 'drawings']",0
2020-03-25 16:23:26,b'NEW VIDEO!!!! Best time to talk about a batman issue.... is a month after it comes out! \xf0\x9f\x98\xa7\xf0\x9f\xa6\x87\xf0\x9f\x98\x8e #batman #dccomics  https://t.co/gkbybEYTNH',b'comic_concept',"['batman', 'dccomics']",7
2020-03-25 16:22:41,b'As Sheldon said: Wednesday is new comic book night. #dccomics #Batman',b'Ramiz_Hasan',"['dccomics', 'Batman']",982
2020-03-25 16:21:27,b'Ash vs. Batman. Who do you think would win? #ash #theevildead #dynamitecomics #mcfarlanetoys #batman #dccomics #dccollectibles #actionfigures #toys https://t.co/Ymcc1QljAN',b'BrianSpencer01',"['ash', 'theevildead', 'dynamitecomics', 'mcfarlanetoys', 'batman', 'dccomics', 'dccollectibles', 'actionfigures', 'toys']",132
2020-03-25 16:20:44,b'Director @_samliu_ talks about why #supermanredson is special #dccomics   https://t.co/wAMOJCtS5O',b'The_Illuminerdi',"['supermanredson', 'dccomics']",2330
2020-03-25 16:18:00,b'DC All Stars ep 35 Superman: Red Son (film) https://t.co/EMalw6OuoR via @taylornetwork #SupermanRedSon #dccomics',b'stars_podcast',"['SupermanRedSon', 'dccomics']",219
2020-03-25 16:17:28,b'#CaptainMarvel #shazam pages #dccomics #DC #art #comicart @comics_mercury #WednesdayMotivation #WednesdayThoughts #WednesdayWisdom https://t.co/YuM6I1duF6',b'thealexrossart',"['CaptainMarvel', 'shazam', 'dccomics', 'DC', 'art', 'comicart', 'WednesdayMotivation', 'WednesdayThoughts', 'WednesdayWisdom']",100763
2020-03-25 16:15:38,b'@DCComics Lobo Sketch #lobo #lobothebountyhunter #themainman #lobothemainman #dc #dccomics #pencils #pencil #wip #workinprogress #sketch #sketchbook @KryptonSYFY #krypton #kryptonsyfy #syfy @SYFY https://t.co/guARgOwEhd',b'MikeHoltry96',"['lobo', 'lobothebountyhunter', 'themainman', 'lobothemainman', 'dc', 'dccomics', 'pencils', 'pencil', 'wip', 'workinprogress', 'sketch', 'sketchbook', 'krypton', 'kryptonsyfy', 'syfy']",65
2020-03-25 16:12:44,"b""It's weird that within the Batman universe there are two villains that are both Alice in Wonderland themed but have nothing to do with each other. #dccomics""",b'ShoeGot',['dccomics'],48
2020-03-25 16:10:18,b'DC: STAYING IN? FAMILIES CAN HAVE SUPER-POWERED FUN AT DC KIDS CAMP #comics #dccomics https://t.co/lRXTgb2Y7l https://t.co/bZe6zm0obO',b'damcomics',"['comics', 'dccomics']",26
2020-03-25 16:08:12,b'You know today may be potentially hazardous when you have to @YouTube how to fold a new comic book box #comics #MARVEL #dccomics @Marvel @DCComics #SocialDistancing #StayAtHome #staysafe',b'timwest49',"['comics', 'MARVEL', 'dccomics', 'SocialDistancing', 'StayAtHome', 'staysafe']",117
2020-03-25 16:07:56,"b'Also, let\xc2\xb4s rock! Metal is my jam, so this book by the superteam of @Ssnyder1835 and @GregCapullo has me very excited! \xf0\x9f\xa4\x98\xf0\x9f\xa4\x98\xf0\x9f\xa4\x98 #DCMetal #DCComics https://t.co/qIgkIz6x56'",b'pali_mat',"['DCMetal', 'DCComics']",290
2020-03-25 16:04:54,"b'Very happy, very new, very comic book-y: Happy new comics day!  I hope you all won\xc2\xb4t forget that light is there for everyone, even in these dark times, if we choose to turn it on. So, get some comics (any way you can) and bring on the light!  #NCBD #NewComicBookDay #DCComics https://t.co/7aiaHAIrse'",b'pali_mat',"['NCBD', 'NewComicBookDay', 'DCComics']",290
2020-03-25 16:04:50,b'Action Comics #845  #actioncomics #dc #dccomics #ncbd #NewComicBookDay  #comicbooks #comic https://t.co/X5SwFonAER',b'hawkrmb',"['actioncomics', 'dc', 'dccomics', 'ncbd', 'NewComicBookDay', 'comicbooks', 'comic']",42
2020-03-25 16:04:25,b'BATMAN: Hellbat Suit !! . . .. #mcfarlanetoys #batman #hellbat #dccomics #actionfigure #actionfigurecollector #toyplanet #toyunion #toyphotography #toyartistry ##AFFI #IndianToyCollectors #BangalorePopCultureCollective https://t.co/0Wuclp2RgY',b'aveesh_tweets',"['mcfarlanetoys', 'batman', 'hellbat', 'dccomics', 'actionfigure', 'actionfigurecollector', 'toyplanet', 'toyunion', 'toyphotography', 'toyartistry', 'AFFI', 'IndianToyCollectors', 'BangalorePopCultureCollective']",280
2020-03-25 16:02:06,b'\xe2\x80\x9cNo one understands the plight of the impoverished and downtrodden of Gotham more than me...\xe2\x80\x9d  (Alfred slaps his hand over his face)  #batman #dc #dccomics #superhero #superheroes #brucewayne #comic #comicbooks #comicbook #satire',b'ElitistB',"['batman', 'dc', 'dccomics', 'superhero', 'superheroes', 'brucewayne', 'comic', 'comicbooks', 'comicbook', 'satire']",2
2020-03-25 16:00:00,b'Gotham by @jgilleard \xf0\x9f\xa6\x87  Screenprint created by @WhiteDuck  Available in our shop here \xe2\x9e\xa4 https://t.co/1wYTPDq4S2  #PopCultArt #movieposter #batman #dccomics #dc #superman #joker #comics #thedarkknight #comicbooks #gotham #Landscape #alternativeart #screenprint',b'PopCultArtCo',"['PopCultArt', 'movieposter', 'batman', 'dccomics', 'dc', 'superman', 'joker', 'comics', 'thedarkknight', 'comicbooks', 'gotham', 'Landscape', 'alternativeart', 'screenprint']",1421
2020-03-25 15:59:08,b'Nothing positive.  #DCComics https://t.co/HJ6gNjZjLD',b'100Percent_Geek',['DCComics'],426
2020-03-25 15:53:59,b'#Medicom \xe2\x80\x93 #MAFEX Hush #Batman \xe2\x80\x93 Black Costume &amp; #LebronJames Figure Pre-Orders  Details and links to pre-order - https://t.co/7nze5eqf5m  #DCComics #NBA https://t.co/xOjCstM3f0',b'toyhypeusacom',"['Medicom', 'MAFEX', 'Batman', 'LebronJames', 'DCComics', 'NBA']",2406
2020-03-25 15:51:28,"b'Bruce: ""Alfred, run a forensics analysis on the scan coming from the Bat-Drone...""\xf0\x9f\xa6\x87 . . . #batman #batdrone #alfred #mezcotoyz #dc #dccomics #one12collective #toydiscovery #toyphotography https://t.co/kDf7NHiLtw'",b'FigurefanN',"['batman', 'batdrone', 'alfred', 'mezcotoyz', 'dc', 'dccomics', 'one12collective', 'toydiscovery', 'toyphotography']",19
2020-03-25 15:49:50,b'My GTA V costume. And the source material   Black mask #dccomics  #gtav https://t.co/gXZjP2zHEq',b'Tainochrisgames',"['dccomics', 'gtav']",188
2020-03-25 15:48:43,"b'Calling all #Comic fans, joon @DCComicsGeeks and vote for what #DCcomics character you think will win the tournament https://t.co/Vtqv3yT1fX'",b'OneAndOnly_GA',"['Comic', 'DCcomics']",10
